"urban","age","sex","c.all","c.touch","c.age.under5","c.age.6to19","c.age.20to64","c.age.over65","c.home","c.work","c.all.other","c.dur.1","c.dur.2","c.dur.3","c.dur.4","c.freq.1","c.freq.2","c.freq.3","c.freq.4","c.freq.5","dist.1","dist.2","dist.3","dist.4"
"Rural","45-49","female",12,0,0,0,12,0,7,1,4,1,0,0,11,12,0,0,0,0,12,0,0,0
"Rural","45-49","male",11,1,0,0,11,0,2,5,4,1,0,0,10,7,0,0,3,1,8,3,0,0
"Rural","45-49","male",9,1,0,1,8,0,5,0,4,4,0,0,5,9,0,0,0,0,7,2,0,0
"Rural","20-24","male",9,2,0,0,9,0,5,4,0,1,0,0,8,5,4,0,0,0,5,4,0,0
"Rural","45-49","female",13,0,0,0,13,0,5,0,8,3,5,0,5,10,0,1,0,2,10,3,0,0
"Rural","55-59","male",37,1,1,0,36,0,3,4,30,18,0,0,19,26,4,0,4,3,22,15,0,0
"Rural","25-29","male",15,1,1,0,14,0,5,10,0,0,6,0,9,15,0,0,0,0,5,9,0,0
"Rural","25-29","female",113,112,1,1,111,0,3,109,1,80,20,1,12,113,0,0,0,0,4,109,0,0
"Rural","0-4","male",22,21,3,1,18,0,3,0,19,9,1,3,9,15,4,3,0,0,3,18,0,0
"Rural","50-54","male",7,1,1,0,6,0,7,0,0,0,0,0,7,7,0,0,0,0,7,0,0,0
"Rural","25-29","male",9,1,1,0,8,0,5,0,4,4,0,0,5,5,0,0,0,4,9,0,0,0
"Rural","25-29","male",13,7,1,0,12,0,6,6,1,1,0,0,12,11,1,1,0,0,7,6,0,0
"Rural","50-54","female",11,2,2,0,9,0,8,0,3,3,0,0,8,8,0,0,0,3,11,0,0,0
"Rural","25-29","female",129,3,2,100,127,0,7,122,0,100,10,0,19,129,0,0,0,0,129,0,0,0
"Rural","40-44","male",17,3,0,2,15,0,3,10,4,14,0,0,3,3,0,0,0,14,17,0,0,0
"Rural","10-14","male",58,54,0,52,5,1,4,0,54,1,3,1,53,57,1,0,0,0,58,0,0,0
"Rural","15-19","male",14,5,0,10,4,0,3,0,11,3,0,0,11,10,0,4,0,0,14,0,0,0
"Rural","30-34","female",10,1,0,0,9,1,4,0,6,5,0,0,5,8,2,0,0,0,10,0,0,0
"Rural","80+","male",8,0,0,0,7,1,2,0,6,6,0,0,2,7,1,0,0,0,8,0,0,0
"Rural","40-44","male",6,2,0,1,5,0,2,4,0,4,1,1,0,4,0,2,0,0,2,4,0,0
"Rural","40-44","male",11,3,0,1,9,1,4,0,7,7,0,0,4,10,1,0,0,0,7,4,0,0
"Rural","75-79","female",6,4,0,0,6,0,2,0,4,1,0,0,5,2,0,0,4,0,6,0,0,0
"Rural","20-24","male",10,0,0,0,9,1,10,0,0,8,0,0,2,2,0,8,0,0,10,0,0,0
"Rural","40-44","female",22,1,0,18,19,18,5,2,15,17,0,0,5,20,0,0,2,0,22,0,0,0
"Rural","15-19","male",12,11,0,1,10,1,11,0,1,1,0,0,11,11,1,0,0,0,12,0,0,0
"Rural","35-39","male",23,3,0,2,20,1,14,9,0,10,0,4,9,19,0,0,0,4,14,9,0,0
"Rural","40-44","female",67,3,0,2,64,1,4,58,5,5,0,0,62,62,0,0,5,0,9,58,0,0
"Rural","10-14","female",10,2,0,2,4,1,5,0,5,4,0,0,6,6,4,0,0,0,7,0,0,0
"Rural","5-9","female",9,8,3,1,3,2,9,0,0,0,0,0,9,9,0,0,0,0,9,0,0,0
"Rural","30-34","male",10,2,0,2,7,1,5,0,5,4,0,0,6,5,2,0,0,3,6,2,2,0
"Rural","45-49","female",25,3,0,0,25,0,0,15,10,2,8,0,15,14,0,4,1,6,24,1,0,0
"Rural","45-49","male",27,1,0,3,24,0,4,23,0,23,0,0,4,18,2,0,1,6,6,21,0,0
"Rural","55-59","male",5,1,0,0,5,0,1,0,4,4,0,0,1,5,0,0,0,0,5,0,0,0
"Rural","45-49","female",10,0,0,0,10,0,2,2,6,0,8,0,2,10,0,0,0,0,10,0,0,0
"Rural","60-64","male",9,3,1,1,7,0,5,4,0,0,0,2,7,9,0,0,0,0,5,4,0,0
"Rural","55-59","female",16,4,1,1,14,0,5,4,7,3,8,1,4,16,0,0,0,0,16,0,0,0
"Rural","30-34","female",5,2,1,1,3,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","45-49","female",9,3,0,0,9,0,3,0,6,6,0,0,3,9,0,0,0,0,9,0,0,0
"Rural","40-44","male",17,2,7,8,16,7,2,0,15,8,7,0,2,9,0,8,0,0,2,7,8,0
"Rural","45-49","male",17,2,1,0,15,1,3,10,4,3,2,0,12,13,4,0,0,0,4,13,0,0
"Rural","35-39","female",8,2,1,0,7,0,2,0,6,0,1,1,6,6,0,2,0,0,6,2,0,0
"Rural","45-49","female",73,2,0,1,72,0,2,70,1,71,0,0,2,2,40,0,0,31,72,1,0,0
"Rural","60-64","female",14,0,0,7,6,1,12,0,2,2,0,0,12,14,0,0,0,0,14,0,0,0
"Rural","35-39","male",2,2,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","35-39","female",2,2,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","5-9","female",19,7,0,14,5,0,2,0,17,13,0,0,6,19,0,0,0,0,2,17,0,0
"Rural","30-34","male",7,3,1,1,5,0,5,0,2,2,0,0,5,5,0,0,0,2,5,2,0,0
"Rural","30-34","female",7,3,2,1,4,0,7,0,0,1,0,0,6,7,0,0,0,0,7,0,0,0
"Rural","55-59","male",5,3,1,1,3,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","0-4","male",7,6,1,1,5,0,7,0,0,0,0,0,7,7,0,0,0,0,7,0,0,0
"Rural","10-14","female",15,11,2,6,7,0,5,0,10,1,2,0,12,14,0,1,0,0,9,6,0,0
"Rural","60-64","female",8,2,0,2,6,0,4,0,4,2,0,0,6,6,0,0,0,2,8,0,0,0
"Rural","45-49","male",8,1,0,1,7,0,2,0,6,6,0,0,2,8,0,0,0,0,8,0,0,0
"Rural","10-14","male",83,16,0,76,7,0,2,0,81,0,3,6,74,74,6,0,0,3,8,75,0,0
"Rural","65-69","male",62,0,0,0,62,0,54,0,8,50,1,0,11,4,50,0,8,0,62,0,0,0
"Rural","45-49","male",16,2,0,1,14,1,7,0,9,7,0,2,7,12,2,0,0,2,12,4,0,0
"Rural","45-49","male",12,1,0,1,10,1,10,2,0,0,0,0,12,12,0,0,0,0,12,0,0,0
"Rural","45-49","male",10,1,2,0,8,0,4,0,6,2,0,0,8,4,0,0,4,2,4,0,6,0
"Rural","20-24","female",9,2,1,0,7,1,4,0,5,4,1,0,4,5,0,1,0,3,6,3,0,0
"Rural","45-49","female",8,2,2,0,5,1,3,0,5,1,0,0,6,3,0,0,4,1,3,0,5,0
"Rural","40-44","male",110,1,0,1,109,0,2,0,108,3,80,0,27,27,0,0,80,3,107,3,0,0
"Rural","35-39","female",46,17,20,21,45,20,2,41,3,29,0,0,17,33,13,0,0,0,43,3,0,0
"Rural","70-74","male",55,5,1,46,47,46,5,50,0,50,0,0,5,40,5,5,5,0,55,0,0,0
"Rural","10-14","male",11,5,0,3,8,0,3,0,8,1,0,0,10,11,0,0,0,0,4,7,0,0
"Rural","15-19","male",80,20,0,56,22,2,3,0,77,18,0,1,61,80,0,0,0,0,11,69,0,0
"Rural","70-74","male",4,1,0,1,2,1,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0
"Rural","25-29","female",19,2,0,1,16,2,4,0,15,1,10,0,8,18,0,0,1,0,18,1,0,0
"Rural","30-34","female",6,6,2,0,4,0,6,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0
"Rural","60-64","female",16,1,2,0,14,0,6,0,10,0,0,0,16,16,0,0,0,0,16,0,0,0
"Rural","55-59","male",31,1,0,0,31,30,1,0,30,10,20,0,1,21,10,0,0,0,31,0,0,0
"Rural","45-49","male",21,1,0,0,21,0,1,10,10,10,0,0,11,21,0,0,0,0,11,10,0,0
"Rural","45-49","female",15,3,0,0,15,0,3,0,12,2,0,0,13,15,0,0,0,0,15,0,0,0
"Rural","40-44","male",20,1,0,1,18,1,20,0,0,3,0,6,11,10,0,0,10,0,9,10,0,0
"Rural","40-44","female",32,4,0,2,29,1,5,0,27,13,15,0,4,20,8,4,0,0,32,0,0,0
"Rural","15-19","female",77,9,0,61,15,1,7,0,70,5,5,1,66,77,0,0,0,0,7,70,0,0
"Rural","70-74","female",8,0,0,1,2,5,3,0,5,0,0,0,8,8,0,0,0,0,8,0,0,0
"Rural","25-29","male",37,12,2,0,35,0,5,23,9,18,6,0,13,23,1,0,1,12,11,26,0,0
"Rural","25-29","female",11,4,2,0,9,0,5,0,6,0,6,0,5,11,0,0,0,0,11,0,0,0
"Rural","45-49","female",17,2,9,7,15,7,5,0,12,5,0,1,11,16,1,0,0,0,17,0,0,0
"Rural","20-24","female",10,4,1,3,9,0,3,0,7,4,3,0,3,8,0,0,0,2,8,2,0,0
"Rural","60-64","male",11,1,1,0,9,1,3,0,8,7,0,0,4,11,0,0,0,0,11,0,0,0
"Rural","35-39","male",17,2,0,1,16,0,2,0,15,4,1,0,12,2,4,11,0,0,14,3,0,0
"Rural","40-44","male",19,1,0,0,19,0,1,2,16,1,0,0,18,18,0,0,0,1,18,1,0,0
"Rural","40-44","female",23,0,0,0,23,0,0,12,11,11,0,0,12,17,6,0,0,0,13,10,0,0
"Rural","50-54","male",12,0,0,0,9,0,3,0,9,5,1,0,6,10,0,0,2,0,6,6,0,0
"Rural","45-49","male",7,1,0,0,7,0,1,0,6,0,0,6,1,1,0,0,6,0,7,0,0,0
"Rural","50-54","female",18,1,1,0,17,0,1,10,7,7,0,0,11,12,0,0,0,6,12,6,0,0
"Rural","45-49","male",13,0,0,0,13,0,0,9,4,5,1,6,1,9,0,1,3,0,9,4,0,0
"Rural","15-19","female",18,1,0,0,16,2,4,12,2,12,0,1,5,16,0,2,0,0,6,12,0,0
"Rural","40-44","male",61,1,0,1,30,0,2,47,12,40,0,0,21,31,0,30,0,0,49,12,0,0
"Rural","65-69","male",39,2,5,5,32,0,5,16,18,26,0,5,8,39,0,0,0,0,33,6,0,0
"Rural","55-59","female",14,2,0,2,11,1,4,0,10,0,10,0,4,14,0,0,0,0,14,0,0,0
"Rural","50-54","male",39,3,0,0,39,0,19,0,20,20,0,0,19,39,0,0,0,0,39,0,0,0
"Rural","50-54","female",10,4,2,1,7,0,6,0,4,4,0,0,6,10,0,0,0,0,10,0,0,0
"Rural","30-34","female",20,5,2,1,17,0,6,13,1,1,0,0,19,20,0,0,0,0,6,14,0,0
"Rural","0-4","female",6,6,2,0,4,0,6,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0
"Rural","0-4","male",4,4,2,0,2,0,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0
"Rural","45-49","male",6,1,0,2,4,0,3,3,0,0,3,0,3,3,0,0,3,0,6,0,0,0
"Rural","45-49","female",16,1,0,1,15,0,3,0,13,3,10,0,3,16,0,0,0,0,13,3,0,0
"Rural","20-24","male",5,0,0,0,5,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","40-44","male",5,2,0,1,4,0,3,0,2,1,0,1,3,5,0,0,0,0,4,1,0,0
"Rural","45-49","male",11,4,0,0,11,0,2,3,6,3,1,0,7,8,0,0,0,3,3,8,0,0
"Rural","35-39","male",9,2,0,1,8,0,2,0,7,1,0,0,8,2,0,0,7,0,2,7,0,0
"Rural","35-39","female",9,3,0,1,7,1,2,0,7,6,0,0,3,5,0,0,4,0,5,4,0,0
"Rural","5-9","male",23,4,0,16,6,1,4,0,19,16,0,3,4,22,0,0,0,1,19,4,0,0
"Rural","40-44","male",16,0,0,0,16,0,1,13,2,8,7,0,1,3,0,0,0,13,3,13,0,0
"Rural","40-44","female",26,1,0,0,26,0,3,6,17,21,0,0,5,24,2,0,0,0,26,0,0,0
"Rural","60-64","male",5,1,0,1,4,0,3,2,0,0,2,0,3,5,0,0,0,0,3,2,0,0
"Rural","60-64","female",7,1,0,1,5,1,3,0,4,2,0,2,3,5,0,0,1,1,7,0,0,0
"Rural","35-39","female",8,1,0,0,8,0,1,7,0,1,0,0,7,8,0,0,0,0,8,0,0,0
"Rural","40-44","female",6,0,0,0,6,0,1,2,3,5,0,0,1,6,0,0,0,0,3,3,0,0
"Rural","45-49","male",11,2,0,0,11,0,1,8,2,2,0,0,9,9,0,0,2,0,1,10,0,0
"Rural","40-44","female",12,1,0,1,8,3,1,0,11,0,7,0,5,12,0,0,0,0,10,2,0,0
"Rural","5-9","male",35,35,0,32,3,0,1,0,34,0,3,0,32,35,0,0,0,0,1,34,0,0
"Rural","55-59","female",32,2,2,2,30,0,32,0,0,0,10,0,22,32,0,0,0,0,32,0,0,0
"Rural","55-59","male",32,3,2,2,30,0,7,7,18,18,0,7,7,27,2,0,3,0,28,4,0,0
"Rural","40-44","male",6,2,0,1,5,0,4,0,2,3,0,0,3,6,0,0,0,0,4,2,0,0
"Rural","35-39","female",10,2,0,1,9,0,2,6,2,3,3,0,4,8,0,0,0,2,2,8,0,0
"Rural","45-49","male",64,0,0,1,63,0,2,57,5,54,3,1,6,23,0,1,0,40,6,58,0,0
"Rural","40-44","male",14,3,1,1,12,0,3,5,6,0,6,0,8,14,0,0,0,0,14,0,0,0
"Rural","35-39","female",9,3,1,1,5,2,3,0,6,3,3,0,3,6,0,0,3,0,6,3,0,0
"Rural","0-4","male",10,4,0,1,7,2,3,0,7,3,4,0,3,6,0,1,3,0,6,4,0,0
"Rural","45-49","female",33,1,0,0,33,0,1,32,0,0,30,0,3,22,0,0,0,11,33,0,0,0
"Rural","45-49","male",32,7,0,4,28,0,5,5,22,25,0,0,7,25,1,6,0,0,32,0,0,0
"Rural","75-79","female",23,1,0,1,21,11,6,0,17,17,0,2,4,19,1,2,1,0,23,0,0,0
"Rural","75-79","male",10,2,0,0,2,8,3,0,7,2,1,2,5,9,0,1,0,0,10,0,0,0
"Rural","40-44","male",14,1,0,2,10,2,7,0,7,4,0,0,10,7,0,3,2,2,9,0,5,0
"Rural","40-44","female",7,0,0,2,5,0,7,0,0,1,0,0,6,6,1,0,0,0,7,0,0,0
"Rural","10-14","male",6,0,0,4,2,0,3,0,3,3,0,0,3,2,1,0,3,0,3,0,3,0
"Rural","55-59","female",2,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0
"Rural","65-69","male",2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0
"Rural","75-79","female",16,1,0,5,10,1,11,0,5,0,0,0,16,16,0,0,0,0,16,0,0,0
"Rural","35-39","female",73,3,1,4,67,1,2,50,21,59,0,0,14,41,10,0,20,2,61,0,12,0
"Rural","35-39","male",5,3,1,1,2,1,2,0,3,0,0,3,2,5,0,0,0,0,5,0,0,0
"Rural","5-9","female",17,13,2,5,9,1,0,0,17,1,0,3,13,16,0,1,0,0,17,0,0,0
"Rural","75-79","male",2,1,0,0,1,1,1,0,1,0,1,0,1,2,0,0,0,0,2,0,0,0
"Rural","75-79","female",10,2,0,0,4,6,3,0,7,2,0,0,8,8,0,2,0,0,10,0,0,0
"Rural","70-74","female",60,7,10,14,50,41,7,28,26,22,7,0,31,54,0,0,6,0,60,0,0,0
"Rural","70-74","male",11,1,0,4,6,4,11,0,0,1,0,0,10,8,0,0,3,0,11,0,0,0
"Rural","35-39","male",29,1,0,3,24,7,6,0,23,0,0,0,29,14,0,15,0,0,14,15,0,0
"Rural","15-19","male",54,7,0,45,7,2,3,0,51,40,0,8,6,54,0,0,0,0,54,0,0,0
"Rural","15-19","female",14,4,0,4,8,2,4,0,10,0,0,7,7,14,0,0,0,0,14,0,0,0
"Rural","15-19","male",7,7,0,3,2,2,7,0,0,0,0,0,7,7,0,0,0,0,7,0,0,0
"Rural","45-49","female",7,0,0,0,7,0,1,0,6,2,0,0,5,5,1,0,0,1,7,0,0,0
"Rural","35-39","female",19,3,1,1,15,12,16,0,3,13,0,0,6,19,0,0,0,0,19,0,0,0
"Rural","35-39","male",12,3,1,1,10,0,3,6,3,1,2,0,9,3,6,0,2,1,6,6,0,0
"Rural","10-14","female",18,7,0,7,9,2,10,0,8,3,0,0,15,18,0,0,0,0,18,0,0,0
"Rural","65-69","female",14,0,1,1,7,9,6,0,8,0,0,4,10,14,0,0,0,0,14,0,0,0
"Rural","30-34","female",5,2,0,1,4,0,3,0,2,2,0,0,3,4,0,1,0,0,5,0,0,0
"Rural","50-54","female",27,0,0,1,26,15,5,22,0,21,3,0,3,6,2,0,0,19,5,22,0,0
"Rural","40-44","male",50,3,0,2,46,2,50,45,0,30,0,0,20,20,0,30,0,0,50,0,0,0
"Rural","55-59","male",38,3,0,21,37,20,23,10,5,35,0,0,3,3,20,0,5,10,38,0,0,0
"Rural","15-19","male",11,1,0,6,5,0,3,0,8,0,0,0,10,3,0,1,1,5,3,0,8,0
"Rural","25-29","female",61,11,0,1,60,0,61,0,0,58,0,0,3,3,0,0,0,58,61,0,0,0
"Rural","60-64","male",22,0,0,7,20,0,8,14,0,0,10,0,12,12,0,10,0,0,8,14,0,0
"Rural","15-19","male",21,0,0,2,19,0,4,12,5,4,11,0,6,8,0,0,0,13,7,1,13,0
"Rural","60-64","female",27,0,0,12,24,0,17,0,10,0,0,0,27,14,0,0,13,0,17,0,10,0
"Rural","10-14","female",13,6,2,8,3,0,8,0,5,1,2,2,8,12,0,0,1,0,13,0,0,0
"Rural","70-74","male",5,2,1,0,4,0,2,0,3,3,0,0,2,3,0,0,0,2,5,0,0,0
"Rural","45-49","female",16,2,0,0,15,1,5,0,11,7,3,0,6,13,3,0,0,0,16,0,0,0
"Rural","25-29","male",37,5,0,0,37,0,31,32,6,26,3,6,2,1,3,0,0,33,37,0,0,0
"Rural","55-59","male",16,4,0,3,13,0,2,0,14,7,0,0,9,14,0,0,0,2,16,0,0,0
"Rural","10-14","male",16,10,0,10,6,0,4,0,12,5,1,0,10,16,0,0,0,0,16,0,0,0
"Rural","55-59","female",86,2,7,6,19,60,3,70,13,62,0,10,14,13,0,60,11,2,73,13,0,0
"Rural","25-29","female",24,5,1,0,23,0,4,13,7,19,0,0,5,6,3,0,1,14,9,15,0,0
"Rural","55-59","male",86,2,1,0,85,0,4,81,1,82,0,0,4,46,0,0,0,40,86,0,0,0
"Rural","45-49","female",26,1,0,25,26,0,1,25,0,25,0,0,1,1,25,0,0,0,26,0,0,0
"Rural","40-44","female",25,2,0,0,25,0,2,20,3,23,0,0,2,2,0,20,0,3,25,0,0,0
"Rural","55-59","female",44,3,1,1,42,0,3,27,14,32,1,0,11,39,5,0,0,0,44,0,0,0
"Rural","55-59","male",10,1,1,1,8,0,4,6,0,1,6,0,3,4,1,0,0,5,10,0,0,0
"Rural","50-54","male",14,1,0,0,14,0,1,3,10,10,3,0,1,14,0,0,0,0,14,0,0,0
"Rural","40-44","female",12,0,0,0,12,0,1,4,7,11,0,0,1,12,0,0,0,0,12,0,0,0
"Rural","50-54","male",29,8,0,1,27,1,4,10,15,8,1,0,20,15,6,8,0,0,23,6,0,0
"Rural","20-24","male",18,13,0,6,16,0,2,0,16,0,5,2,11,13,4,1,0,0,10,8,0,0
"Rural","45-49","female",11,0,0,0,11,0,4,7,0,0,0,0,11,11,0,0,0,0,4,7,0,0
"Rural","70-74","male",10,2,1,1,7,1,5,0,5,2,1,1,6,7,0,0,0,3,6,2,2,0
"Rural","35-39","male",13,3,1,1,11,0,5,8,0,8,0,0,5,11,0,0,0,2,5,0,8,0
"Rural","25-29","female",14,3,1,1,10,2,5,9,0,0,0,6,8,14,0,0,0,0,4,0,9,0
"Rural","70-74","female",8,2,1,1,5,1,5,3,0,3,0,0,5,8,0,0,0,0,8,0,0,0
"Rural","5-9","male",13,2,1,5,5,2,6,0,7,2,3,0,8,11,2,0,0,0,6,7,0,0
"Rural","0-4","male",7,7,0,1,4,2,7,0,0,0,1,0,6,7,0,0,0,0,7,0,0,0
"Rural","55-59","female",19,4,3,0,16,0,9,0,10,0,10,0,9,12,0,7,0,0,19,0,0,0
"Rural","55-59","male",3,1,0,0,3,0,2,0,1,1,0,0,2,2,0,0,0,1,2,1,0,0
"Rural","45-49","female",25,3,2,0,23,4,4,4,19,19,4,0,2,25,0,0,0,0,25,0,0,0
"Rural","55-59","female",20,1,1,0,19,0,3,0,17,10,7,0,3,20,0,0,0,0,20,0,0,0
"Rural","5-9","male",16,8,3,0,13,0,3,0,13,8,0,0,8,16,0,0,0,0,11,0,5,0
"Rural","55-59","male",5,1,1,0,4,0,3,2,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","30-34","male",29,2,1,0,27,0,3,26,0,20,0,0,9,29,0,0,0,0,3,26,0,0
"Rural","30-34","female",13,4,3,0,10,0,7,0,6,1,5,0,7,6,1,0,6,0,11,2,0,0
"Rural","5-9","female",4,2,0,2,2,0,2,0,2,1,0,1,2,4,0,0,0,0,2,2,0,0
"Rural","30-34","male",11,9,0,1,10,0,4,7,0,0,0,0,11,11,0,0,0,0,3,8,0,0
"Rural","80+","male",2,0,0,0,1,1,2,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0
"Rural","45-49","male",10,4,0,0,10,0,3,0,7,5,2,0,3,3,0,0,0,7,3,0,7,0
"Rural","15-19","male",5,1,0,1,2,2,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","15-19","male",5,1,0,1,2,2,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","40-44","female",21,3,0,2,18,1,5,16,0,0,0,0,21,21,0,0,0,0,5,16,0,0
"Rural","20-24","female",21,3,1,0,15,0,11,10,0,1,5,0,15,21,0,0,0,0,21,0,0,0
"Rural","50-54","female",18,4,2,0,16,0,12,0,6,0,12,0,6,18,0,0,0,0,18,0,0,0
"Rural","50-54","male",33,2,2,0,31,20,6,0,27,21,6,0,6,33,0,0,0,0,33,0,0,0
"Rural","50-54","female",14,1,0,0,14,0,2,6,6,0,6,0,8,14,0,0,0,0,14,0,0,0
"Rural","20-24","male",17,2,1,2,14,0,4,11,2,2,7,0,8,15,0,0,0,2,4,13,0,0
"Rural","25-29","female",10,3,2,0,8,0,5,0,5,4,2,0,4,5,4,1,0,0,6,4,0,0
"Rural","60-64","female",21,3,3,3,18,8,5,0,16,0,12,0,9,21,0,0,0,0,21,0,0,0
"Rural","65-69","female",7,2,1,0,6,2,5,0,2,0,0,0,7,7,0,0,0,0,7,0,0,0
"Rural","25-29","female",2,2,1,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","60-64","male",2,2,1,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","60-64","female",2,2,1,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","60-64","male",9,4,2,1,5,0,6,0,3,0,0,5,4,9,0,0,0,0,9,0,0,0
"Rural","60-64","female",17,5,4,3,13,0,7,0,10,2,7,0,8,12,0,0,0,5,12,0,5,0
"Rural","10-14","female",21,7,2,10,8,0,9,0,12,8,5,0,7,20,1,0,0,0,10,11,0,0
"Rural","5-9","male",18,17,10,1,7,0,8,0,10,0,0,0,18,18,0,0,0,0,10,0,8,0
"Rural","30-34","female",6,5,2,1,2,1,5,1,0,1,0,1,4,6,0,0,0,0,5,1,0,0
"Rural","75-79","male",1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Rural","75-79","female",1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Rural","45-49","female",22,1,0,0,20,2,5,0,17,10,0,5,7,22,0,0,0,0,16,6,0,0
"Rural","80+","male",48,4,0,10,14,44,5,0,43,10,0,0,38,48,0,0,0,0,48,0,0,0
"Rural","75-79","female",15,0,0,0,4,11,5,0,10,0,0,0,15,15,0,0,0,0,15,0,0,0
"Rural","65-69","male",12,2,1,0,11,0,3,8,1,1,0,0,11,3,8,1,0,0,3,9,0,0
"Rural","55-59","female",8,0,1,4,2,1,7,1,0,1,0,0,7,8,0,0,0,0,7,1,0,0
"Rural","45-49","male",17,1,0,1,14,2,4,13,0,10,1,0,6,17,0,0,0,0,17,0,0,0
"Rural","40-44","female",54,1,0,1,51,12,4,36,14,44,0,0,10,53,0,0,1,0,14,40,0,0
"Rural","75-79","female",7,0,0,2,1,4,4,0,3,0,0,0,7,7,0,0,0,0,7,0,0,0
"Rural","80+","male",17,0,0,1,2,14,4,0,13,0,0,0,17,17,0,0,0,0,17,0,0,0
"Rural","10-14","male",48,0,0,36,12,0,3,0,45,0,5,0,43,37,11,0,0,0,4,44,0,0
"Rural","15-19","female",5,1,1,0,4,0,5,0,0,0,0,0,5,3,0,2,0,0,5,0,0,0
"Rural","55-59","male",7,0,0,1,5,1,5,1,1,2,0,0,5,4,0,3,0,0,7,0,0,0
"Rural","55-59","female",13,1,0,1,12,0,3,5,5,5,0,0,8,8,5,0,0,0,13,0,0,0
"Rural","40-44","male",33,0,4,7,28,6,6,0,27,3,0,0,30,16,0,10,7,0,16,0,17,0
"Rural","75-79","female",18,3,0,3,4,11,6,0,12,2,0,5,11,18,0,0,0,0,18,0,0,0
"Rural","40-44","female",14,4,3,0,8,3,4,6,4,4,0,0,10,14,0,0,0,0,14,0,0,0
"Rural","65-69","female",7,0,0,0,6,1,4,0,3,3,0,0,4,7,0,0,0,0,7,0,0,0
"Rural","25-29","male",9,2,1,1,7,0,4,0,5,0,0,0,9,4,5,0,0,0,4,5,0,0
"Rural","25-29","female",10,1,1,0,9,0,4,6,0,0,0,0,10,10,0,0,0,0,4,6,0,0
"Rural","5-9","male",8,8,3,0,5,0,8,0,0,1,0,0,7,8,0,0,0,0,8,0,0,0
"Rural","40-44","male",42,2,0,32,10,0,3,8,31,31,0,0,11,41,0,0,1,0,42,0,0,0
"Rural","35-39","female",29,7,0,1,28,10,3,0,26,22,0,0,7,17,0,2,0,10,13,16,0,0
"Rural","5-9","male",17,12,1,10,6,0,5,0,12,1,0,1,15,17,0,0,0,0,6,11,0,0
"Rural","10-14","female",21,12,1,11,9,0,5,0,16,6,0,0,15,21,0,0,0,0,5,16,0,0
"Rural","50-54","male",7,1,0,0,7,0,2,0,7,1,1,4,1,5,0,1,0,1,2,5,0,0
"Rural","40-44","male",5,0,0,2,3,0,3,0,2,2,0,0,3,4,0,0,1,0,3,2,0,0
"Rural","40-44","female",4,0,0,2,2,0,4,0,0,0,0,1,3,4,0,0,0,0,4,0,0,0
"Rural","15-19","female",28,0,0,2,24,2,3,22,3,20,3,0,5,8,0,20,0,0,5,23,0,0
"Rural","20-24","female",46,3,0,1,45,40,3,43,0,41,1,0,4,5,0,0,0,41,3,43,0,0
"Rural","35-39","female",16,4,2,1,13,0,3,8,5,0,5,4,7,3,13,0,0,0,3,13,0,0
"Rural","50-54","male",10,3,0,1,9,0,3,0,7,2,1,1,6,8,2,0,0,0,3,7,0,0
"Rural","10-14","male",21,16,3,7,11,0,2,0,19,2,1,1,17,20,1,0,0,0,2,19,0,0
"Rural","35-39","male",6,6,0,0,6,0,1,5,0,0,0,0,6,6,0,0,0,0,1,5,0,0
"Rural","60-64","female",4,1,0,1,3,0,3,0,1,1,0,0,3,4,0,0,0,0,4,0,0,0
"Rural","40-44","female",12,0,0,1,3,0,2,0,10,1,9,0,2,10,1,0,0,1,12,0,0,0
"Rural","15-19","male",15,3,0,4,10,0,3,0,12,4,0,4,7,15,0,0,0,0,4,11,0,0
"Rural","55-59","male",1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
