country,panel,date,survey_round,hh_id
nl,B,2021-06-28,22,HH2046122
nl,B,2021-06-24,22,HH2046222
nl,B,2021-06-24,22,HH2046322
nl,B,2021-06-24,22,HH2046422
nl,B,2021-06-25,22,HH2046522
nl,B,2021-06-27,22,HH2046622
nl,B,2021-06-28,22,HH2046922
nl,B,2021-06-27,22,HH2047122
nl,B,2021-06-26,22,HH2047322
nl,B,2021-06-28,22,HH2047622
nl,B,2021-06-27,22,HH2047722
nl,B,2021-06-27,22,HH2047822
nl,B,2021-06-27,22,HH2047922
nl,B,2021-06-27,22,HH2048122
nl,B,2021-06-27,22,HH2048322
nl,B,2021-06-27,22,HH2048422
nl,B,2021-06-29,22,HH2048822
nl,B,2021-06-27,22,HH2048922
nl,B,2021-06-28,22,HH2049022
nl,B,2021-06-27,22,HH2049222
nl,B,2021-06-24,22,HH2049422
nl,B,2021-06-28,22,HH2049622
nl,B,2021-06-27,22,HH2049822
nl,B,2021-06-27,22,HH2049922
nl,B,2021-06-23,22,HH2050022
nl,B,2021-06-27,22,HH2050422
nl,B,2021-06-27,22,HH2050722
nl,B,2021-06-27,22,HH2051122
nl,B,2021-06-27,22,HH2051222
nl,B,2021-06-27,22,HH2051522
nl,B,2021-06-28,22,HH2051722
nl,B,2021-06-28,22,HH2051822
nl,B,2021-06-25,22,HH2051922
nl,B,2021-06-24,22,HH2052022
nl,B,2021-06-29,22,HH2052122
nl,B,2021-06-27,22,HH2052522
nl,B,2021-06-27,22,HH2052622
nl,B,2021-06-27,22,HH2052822
nl,B,2021-06-23,22,HH2053322
nl,B,2021-06-28,22,HH2053422
nl,B,2021-06-27,22,HH2053722
nl,B,2021-06-27,22,HH2053922
nl,B,2021-06-27,22,HH2054022
nl,B,2021-06-27,22,HH2054322
nl,B,2021-06-28,22,HH2054622
nl,B,2021-06-27,22,HH2054722
nl,B,2021-06-27,22,HH2054822
nl,B,2021-06-29,22,HH2055022
nl,B,2021-06-24,22,HH2055122
nl,B,2021-06-28,22,HH2055222
nl,B,2021-06-28,22,HH2055422
nl,B,2021-06-27,22,HH2055522
nl,B,2021-06-24,22,HH2055622
nl,B,2021-06-27,22,HH2055722
nl,B,2021-06-27,22,HH2056222
nl,B,2021-06-27,22,HH2056322
nl,B,2021-06-27,22,HH2056522
nl,B,2021-06-27,22,HH2056622
nl,B,2021-06-28,22,HH2056822
nl,B,2021-06-28,22,HH2057022
nl,B,2021-06-29,22,HH2057622
nl,B,2021-06-28,22,HH2057822
nl,B,2021-06-28,22,HH2057922
nl,B,2021-06-27,22,HH2058122
nl,B,2021-06-27,22,HH2058222
nl,B,2021-06-24,22,HH2058622
nl,B,2021-06-29,22,HH2058722
nl,B,2021-06-28,22,HH2058822
nl,B,2021-06-27,22,HH2059122
nl,B,2021-06-27,22,HH2059222
nl,B,2021-06-23,22,HH2059422
nl,B,2021-06-27,22,HH2059722
nl,B,2021-06-28,22,HH2059822
nl,B,2021-06-23,22,HH2059922
nl,B,2021-06-27,22,HH2060022
nl,B,2021-06-27,22,HH2060122
nl,B,2021-06-27,22,HH2060222
nl,B,2021-06-27,22,HH2060322
nl,B,2021-06-28,22,HH2060422
nl,B,2021-06-25,22,HH2060522
nl,B,2021-06-28,22,HH2060622
nl,B,2021-06-28,22,HH2060822
nl,B,2021-06-24,22,HH2061122
nl,B,2021-06-28,22,HH2061522
nl,B,2021-06-29,22,HH2061622
nl,B,2021-06-28,22,HH2061722
nl,B,2021-06-28,22,HH2061822
nl,B,2021-06-28,22,HH2062122
nl,B,2021-06-27,22,HH2062222
nl,B,2021-06-27,22,HH2062522
nl,B,2021-06-27,22,HH2062822
nl,B,2021-06-24,22,HH2062922
nl,B,2021-06-24,22,HH2063022
nl,B,2021-06-28,22,HH2063522
nl,B,2021-06-27,22,HH2063822
nl,B,2021-06-28,22,HH2063922
nl,B,2021-06-28,22,HH2064122
nl,B,2021-06-27,22,HH2064422
nl,B,2021-06-28,22,HH2064622
nl,B,2021-06-27,22,HH2064722
nl,B,2021-06-28,22,HH2064822
nl,B,2021-06-28,22,HH2065122
nl,B,2021-06-28,22,HH2065322
nl,B,2021-06-29,22,HH2065622
nl,B,2021-06-27,22,HH2065722
nl,B,2021-06-27,22,HH2066022
nl,B,2021-06-28,22,HH2066222
nl,B,2021-06-28,22,HH2066622
nl,B,2021-06-27,22,HH2066922
nl,B,2021-06-28,22,HH2067122
nl,B,2021-06-28,22,HH2067222
nl,B,2021-06-27,22,HH2067322
nl,B,2021-06-24,22,HH2067422
nl,B,2021-06-27,22,HH2067722
nl,B,2021-06-28,22,HH2067822
nl,B,2021-06-24,22,HH2067922
nl,B,2021-06-27,22,HH2068022
nl,B,2021-06-27,22,HH2068122
nl,B,2021-06-28,22,HH2068222
nl,B,2021-06-28,22,HH2068322
nl,B,2021-06-27,22,HH2068422
nl,B,2021-06-28,22,HH2068522
nl,B,2021-06-28,22,HH2068622
nl,B,2021-06-23,22,HH2068822
nl,B,2021-06-29,22,HH2068922
nl,B,2021-06-27,22,HH2069022
nl,B,2021-06-28,22,HH2069122
nl,B,2021-06-27,22,HH2069222
nl,B,2021-06-26,22,HH2069522
nl,B,2021-06-27,22,HH2070122
nl,B,2021-06-26,22,HH2070222
nl,B,2021-06-24,22,HH2070322
nl,B,2021-06-27,22,HH2070522
nl,B,2021-06-28,22,HH2070922
nl,B,2021-06-27,22,HH2071422
nl,B,2021-06-27,22,HH2071922
nl,B,2021-06-29,22,HH2072022
nl,B,2021-06-27,22,HH2072322
nl,B,2021-06-28,22,HH2072622
nl,B,2021-06-24,22,HH2072822
nl,B,2021-06-27,22,HH2073022
nl,B,2021-06-28,22,HH2073122
nl,B,2021-06-24,22,HH2073322
nl,B,2021-06-27,22,HH2073522
nl,B,2021-06-24,22,HH2073622
nl,B,2021-06-28,22,HH2073922
nl,B,2021-06-27,22,HH2074222
nl,B,2021-06-27,22,HH2074522
nl,B,2021-06-28,22,HH2074622
nl,B,2021-06-27,22,HH2074722
nl,B,2021-06-27,22,HH2074922
nl,B,2021-06-27,22,HH2075022
nl,B,2021-06-28,22,HH2075122
nl,B,2021-06-28,22,HH2075222
nl,B,2021-06-27,22,HH2075422
nl,B,2021-06-27,22,HH2075522
nl,B,2021-06-24,22,HH2075622
nl,B,2021-06-27,22,HH2075922
nl,B,2021-06-27,22,HH2076222
nl,B,2021-06-28,22,HH2076322
nl,B,2021-06-23,22,HH2076522
nl,B,2021-06-28,22,HH2076822
nl,B,2021-06-29,22,HH2077122
nl,B,2021-06-29,22,HH2077622
nl,B,2021-06-27,22,HH2077722
nl,B,2021-06-26,22,HH2077822
nl,B,2021-06-27,22,HH2077922
nl,B,2021-06-27,22,HH2078022
nl,B,2021-06-27,22,HH2078122
nl,B,2021-06-23,22,HH2078322
nl,B,2021-06-28,22,HH2078422
nl,B,2021-06-28,22,HH2078522
nl,B,2021-06-27,22,HH2078622
nl,B,2021-06-27,22,HH2078822
nl,B,2021-06-29,22,HH2079122
nl,B,2021-06-27,22,HH2079222
nl,B,2021-06-29,22,HH2079722
nl,B,2021-06-27,22,HH2079822
nl,B,2021-06-28,22,HH2080122
nl,B,2021-06-27,22,HH2080222
nl,B,2021-06-27,22,HH2080422
nl,B,2021-06-27,22,HH2080522
nl,B,2021-06-28,22,HH2080622
nl,B,2021-06-27,22,HH2080722
nl,B,2021-06-27,22,HH2081022
nl,B,2021-06-27,22,HH2081122
nl,B,2021-06-24,22,HH2081322
nl,B,2021-06-27,22,HH2081422
nl,B,2021-06-28,22,HH2081622
nl,B,2021-06-28,22,HH2081922
nl,B,2021-06-27,22,HH2082122
nl,B,2021-06-27,22,HH2082322
nl,B,2021-06-24,22,HH2082422
nl,B,2021-06-27,22,HH2082522
nl,B,2021-06-29,22,HH2082622
nl,B,2021-06-27,22,HH2082922
nl,B,2021-06-28,22,HH2083022
nl,B,2021-06-27,22,HH2083122
nl,B,2021-06-28,22,HH2083322
nl,B,2021-06-29,22,HH2083422
nl,B,2021-06-28,22,HH2083522
nl,B,2021-06-28,22,HH2083622
nl,B,2021-06-27,22,HH2083822
nl,B,2021-06-28,22,HH2083922
nl,B,2021-06-27,22,HH2084022
nl,B,2021-06-27,22,HH2084222
nl,B,2021-06-27,22,HH2084422
nl,B,2021-06-27,22,HH2084522
nl,B,2021-06-27,22,HH2084822
nl,B,2021-06-28,22,HH2084922
nl,B,2021-06-24,22,HH2085122
nl,B,2021-06-24,22,HH2085222
nl,B,2021-06-27,22,HH2085322
nl,B,2021-06-27,22,HH2085422
nl,B,2021-06-28,22,HH2085722
nl,B,2021-06-27,22,HH2085822
nl,B,2021-06-29,22,HH2085922
nl,B,2021-06-25,22,HH2086122
nl,B,2021-06-29,22,HH2086322
nl,B,2021-06-27,22,HH2086622
nl,B,2021-06-28,22,HH2086722
nl,B,2021-06-27,22,HH2086922
nl,B,2021-06-28,22,HH2087022
nl,B,2021-06-24,22,HH2087222
nl,B,2021-06-27,22,HH2087422
nl,B,2021-06-27,22,HH2087622
nl,B,2021-06-23,22,HH2087822
nl,B,2021-06-28,22,HH2088122
nl,B,2021-06-28,22,HH2088422
nl,B,2021-06-27,22,HH2088522
nl,B,2021-06-29,22,HH2088622
nl,B,2021-06-27,22,HH2088722
nl,B,2021-06-28,22,HH2088822
nl,B,2021-06-24,22,HH2089122
nl,B,2021-06-27,22,HH2089222
nl,B,2021-06-28,22,HH2089322
nl,B,2021-06-27,22,HH2089422
nl,B,2021-06-27,22,HH2089622
nl,B,2021-06-28,22,HH2090022
nl,B,2021-06-29,22,HH2090122
nl,B,2021-06-29,22,HH2090322
nl,B,2021-06-27,22,HH2090522
nl,B,2021-06-27,22,HH2090722
nl,B,2021-06-26,22,HH2091022
nl,B,2021-06-27,22,HH2091122
nl,B,2021-06-27,22,HH2091422
nl,B,2021-06-27,22,HH2091522
nl,B,2021-06-23,22,HH2091622
nl,B,2021-06-27,22,HH2091722
nl,B,2021-06-28,22,HH2092222
nl,B,2021-06-24,22,HH2092322
nl,B,2021-06-29,22,HH2092422
nl,B,2021-06-29,22,HH2093422
nl,B,2021-06-28,22,HH2093522
nl,B,2021-06-27,22,HH2093622
nl,B,2021-06-28,22,HH2093722
nl,B,2021-06-28,22,HH2093922
nl,B,2021-06-27,22,HH2094122
nl,B,2021-06-28,22,HH2094222
nl,B,2021-06-24,22,HH2094322
nl,B,2021-06-28,22,HH2094422
nl,B,2021-06-23,22,HH2094622
nl,B,2021-06-29,22,HH2094822
nl,B,2021-06-27,22,HH2094922
nl,B,2021-06-27,22,HH2095022
nl,B,2021-06-27,22,HH2095222
nl,B,2021-06-24,22,HH2095522
nl,B,2021-06-28,22,HH2095622
nl,B,2021-06-28,22,HH2095722
nl,B,2021-06-27,22,HH2095822
nl,B,2021-06-27,22,HH2095922
nl,B,2021-06-27,22,HH2096022
nl,B,2021-06-27,22,HH2096122
nl,B,2021-06-27,22,HH2096322
nl,B,2021-06-27,22,HH2096522
nl,B,2021-06-27,22,HH2096622
nl,B,2021-06-27,22,HH2096722
nl,B,2021-06-27,22,HH2096822
nl,B,2021-06-23,22,HH2097022
nl,B,2021-06-28,22,HH2097322
nl,B,2021-06-29,22,HH2097522
nl,B,2021-06-28,22,HH2097622
nl,B,2021-06-27,22,HH2097822
nl,B,2021-06-28,22,HH2097922
nl,B,2021-06-27,22,HH2098122
nl,B,2021-06-27,22,HH2098322
nl,B,2021-06-27,22,HH2098522
nl,B,2021-06-27,22,HH2098622
nl,B,2021-06-27,22,HH2099022
nl,B,2021-06-27,22,HH2099122
nl,B,2021-06-29,22,HH2099222
nl,B,2021-06-27,22,HH2099322
nl,B,2021-06-24,22,HH2099522
nl,B,2021-06-28,22,HH2099722
nl,B,2021-06-23,22,HH2099822
nl,B,2021-06-23,22,HH2100122
nl,B,2021-06-27,22,HH2100322
nl,B,2021-06-27,22,HH2100522
nl,B,2021-06-27,22,HH2100722
nl,B,2021-06-28,22,HH2100922
nl,B,2021-06-27,22,HH2101422
nl,B,2021-06-23,22,HH2101522
nl,B,2021-06-23,22,HH2101622
nl,B,2021-06-27,22,HH2101722
nl,B,2021-06-27,22,HH2101922
nl,B,2021-06-28,22,HH2102122
nl,B,2021-06-23,22,HH2102822
nl,B,2021-06-27,22,HH2103022
nl,B,2021-06-27,22,HH2103122
nl,B,2021-06-24,22,HH2103322
nl,B,2021-06-27,22,HH2103522
nl,B,2021-06-28,22,HH2103622
nl,B,2021-06-27,22,HH2103722
nl,B,2021-06-29,22,HH2103822
nl,B,2021-06-27,22,HH2103922
nl,B,2021-06-27,22,HH2104222
nl,B,2021-06-28,22,HH2104322
nl,B,2021-06-27,22,HH2104422
nl,B,2021-06-28,22,HH2104622
nl,B,2021-06-27,22,HH2104722
nl,B,2021-06-27,22,HH2104822
nl,B,2021-06-24,22,HH2105022
nl,B,2021-06-25,22,HH2105522
nl,B,2021-06-23,22,HH2105922
nl,B,2021-06-24,22,HH2106022
nl,B,2021-06-24,22,HH2106422
nl,B,2021-06-27,22,HH2106622
nl,B,2021-06-27,22,HH2106722
nl,B,2021-06-29,22,HH2106922
nl,B,2021-06-25,22,HH2107022
nl,B,2021-06-27,22,HH2107122
nl,B,2021-06-28,22,HH2107322
nl,B,2021-06-27,22,HH2107822
nl,B,2021-06-27,22,HH2107922
nl,B,2021-06-27,22,HH2108122
nl,B,2021-06-27,22,HH2108222
nl,B,2021-06-27,22,HH2108422
nl,B,2021-06-27,22,HH2108522
nl,B,2021-06-28,22,HH2109022
nl,B,2021-06-28,22,HH2109122
nl,B,2021-06-28,22,HH2109222
nl,B,2021-06-28,22,HH2109322
nl,B,2021-06-27,22,HH2109422
nl,B,2021-06-28,22,HH2110222
nl,B,2021-06-28,22,HH2110722
nl,B,2021-06-27,22,HH2110822
nl,B,2021-06-24,22,HH2111022
nl,B,2021-06-24,22,HH2111322
nl,B,2021-06-25,22,HH2111422
nl,B,2021-06-28,22,HH2111522
nl,B,2021-06-28,22,HH2111622
nl,B,2021-06-28,22,HH2112022
nl,B,2021-06-27,22,HH2112222
nl,B,2021-06-27,22,HH2112322
nl,B,2021-06-28,22,HH2112422
nl,B,2021-06-28,22,HH2112622
nl,B,2021-06-27,22,HH2113022
nl,B,2021-06-28,22,HH2113322
nl,B,2021-06-27,22,HH2113422
nl,B,2021-06-23,22,HH2113522
nl,B,2021-06-27,22,HH2113622
nl,B,2021-06-28,22,HH2113722
nl,B,2021-06-27,22,HH2113822
nl,B,2021-06-25,22,HH2113922
nl,B,2021-06-27,22,HH2114022
nl,B,2021-06-27,22,HH2114722
nl,B,2021-06-28,22,HH2115122
nl,B,2021-06-28,22,HH2115422
nl,B,2021-06-27,22,HH2115522
nl,B,2021-06-27,22,HH2115722
nl,B,2021-06-28,22,HH2115822
nl,B,2021-06-24,22,HH2116222
nl,B,2021-06-28,22,HH2116322
nl,B,2021-06-28,22,HH2116422
nl,B,2021-06-28,22,HH2116522
nl,B,2021-06-29,22,HH2116922
nl,B,2021-06-28,22,HH2117022
nl,B,2021-06-28,22,HH2117222
nl,B,2021-06-28,22,HH2117322
nl,B,2021-06-28,22,HH2117422
nl,B,2021-06-28,22,HH2117522
nl,B,2021-06-28,22,HH2117622
nl,B,2021-06-24,22,HH2117722
nl,B,2021-06-28,22,HH2117922
nl,B,2021-06-28,22,HH2118122
nl,B,2021-06-29,22,HH2118222
nl,B,2021-06-29,22,HH2118522
nl,B,2021-06-28,22,HH2118622
nl,B,2021-06-29,22,HH2118922
nl,B,2021-06-28,22,HH2119022
nl,B,2021-06-28,22,HH2119422
nl,B,2021-06-28,22,HH2119622
nl,B,2021-06-28,22,HH2120422
nl,B,2021-06-27,22,HH2120922
nl,B,2021-06-27,22,HH2121022
nl,B,2021-06-23,22,HH2121222
nl,B,2021-06-27,22,HH2121322
nl,B,2021-06-29,22,HH2121422
nl,B,2021-06-28,22,HH2121722
nl,B,2021-06-27,22,HH2122322
nl,B,2021-06-28,22,HH2122622
nl,B,2021-06-28,22,HH2122822
nl,B,2021-06-24,22,HH2123022
nl,B,2021-06-28,22,HH2123222
nl,B,2021-06-27,22,HH2123522
nl,B,2021-06-28,22,HH2123722
nl,B,2021-06-27,22,HH2123822
nl,B,2021-06-28,22,HH2123922
nl,B,2021-06-28,22,HH2124222
nl,B,2021-06-28,22,HH2124422
nl,B,2021-06-24,22,HH2124722
nl,B,2021-06-28,22,HH2124922
nl,B,2021-06-23,22,HH2125022
nl,B,2021-06-28,22,HH2125322
nl,B,2021-06-28,22,HH2125422
nl,B,2021-06-24,22,HH2125822
nl,B,2021-06-28,22,HH2125922
nl,B,2021-06-27,22,HH2126022
nl,B,2021-06-28,22,HH2126122
nl,B,2021-06-28,22,HH2126322
nl,B,2021-06-28,22,HH2126422
nl,B,2021-06-28,22,HH2126622
nl,B,2021-06-26,22,HH2126722
nl,B,2021-06-29,22,HH2126822
nl,B,2021-06-28,22,HH2127022
nl,B,2021-06-28,22,HH2127322
nl,B,2021-06-28,22,HH2127522
nl,B,2021-06-28,22,HH2127622
nl,B,2021-06-27,22,HH2127722
nl,B,2021-06-27,22,HH2128722
nl,B,2021-06-29,22,HH2129422
nl,B,2021-06-28,22,HH2130022
nl,B,2021-06-27,22,HH2130122
nl,B,2021-06-27,22,HH2130322
nl,B,2021-06-24,22,HH2130422
nl,B,2021-06-29,22,HH2130722
nl,B,2021-06-23,22,HH2130822
nl,B,2021-06-28,22,HH2131122
nl,B,2021-06-29,22,HH2131222
nl,B,2021-06-27,22,HH2131622
nl,B,2021-06-28,22,HH2131722
nl,B,2021-06-28,22,HH2132222
nl,B,2021-06-25,22,HH2132622
nl,B,2021-06-23,22,HH2133222
nl,B,2021-06-29,22,HH2133322
nl,B,2021-06-24,22,HH2134922
nl,B,2021-06-28,22,HH2135022
nl,B,2021-06-29,22,HH2135522
nl,B,2021-06-29,22,HH2136622
nl,B,2021-06-28,22,HH2137922
nl,B,2021-06-28,22,HH2138622
nl,B,2021-06-28,22,HH2139222
nl,B,2021-06-24,22,HH2139322
nl,B,2021-06-28,22,HH2140922
nl,B,2021-06-27,22,HH2141022
nl,B,2021-06-28,22,HH2141622
nl,B,2021-06-28,22,HH2141722
nl,B,2021-06-29,22,HH2142022
nl,B,2021-06-27,22,HH2142622
nl,B,2021-06-28,22,HH2144322
nl,B,2021-06-29,22,HH2144522
nl,B,2021-06-23,22,HH2145222
nl,B,2021-06-27,22,HH2145422
nl,B,2021-06-28,22,HH2146922
nl,B,2021-06-29,22,HH2147722
nl,B,2021-06-28,22,HH2148222
nl,B,2021-06-23,22,HH2149522
nl,B,2021-06-23,22,HH2149922
nl,B,2021-06-24,22,HH2150122
nl,B,2021-06-28,22,HH2150222
nl,B,2021-06-24,22,HH2150422
nl,B,2021-06-28,22,HH2150622
nl,B,2021-06-28,22,HH2150722
nl,B,2021-06-27,22,HH2151422
nl,B,2021-06-29,22,HH2151622
nl,B,2021-06-28,22,HH2151822
nl,B,2021-06-25,22,HH2151922
nl,B,2021-06-28,22,HH2152022
nl,B,2021-06-29,22,HH2152322
nl,B,2021-06-28,22,HH2152522
nl,B,2021-06-29,22,HH2152622
nl,B,2021-06-29,22,HH2152722
nl,B,2021-06-23,22,HH2152822
nl,B,2021-06-29,22,HH2152922
nl,B,2021-06-29,22,HH2153022
nl,B,2021-06-24,22,HH2153122
nl,B,2021-06-27,22,HH2153422
nl,B,2021-06-29,22,HH2153522
nl,B,2021-06-29,22,HH2153622
nl,B,2021-06-28,22,HH2153722
nl,B,2021-06-29,22,HH2153922
nl,B,2021-06-27,22,HH2154122
nl,B,2021-06-29,22,HH2154422
nl,B,2021-06-28,22,HH2154622
nl,B,2021-06-27,22,HH2154822
nl,B,2021-06-29,22,HH2154922
nl,B,2021-06-29,22,HH2155122
nl,B,2021-06-28,22,HH2155322
nl,B,2021-06-27,22,HH2155522
nl,B,2021-06-27,22,HH2155722
nl,B,2021-06-27,22,HH2155822
nl,B,2021-06-27,22,HH2155922
nl,B,2021-06-27,22,HH2156222
nl,B,2021-06-29,22,HH2156322
nl,B,2021-06-29,22,HH2156422
nl,B,2021-06-29,22,HH2156622
nl,B,2021-06-27,22,HH2156722
nl,B,2021-06-27,22,HH2157122
nl,B,2021-06-23,22,HH2157222
nl,B,2021-06-24,22,HH2157322
nl,B,2021-06-27,22,HH2157422
nl,B,2021-06-27,22,HH2157522
nl,B,2021-06-27,22,HH2157622
nl,B,2021-06-27,22,HH2157722
nl,B,2021-06-27,22,HH2157922
nl,B,2021-06-24,22,HH2158122
nl,B,2021-06-27,22,HH2158322
nl,B,2021-06-27,22,HH2158422
nl,B,2021-06-27,22,HH2158622
nl,B,2021-06-27,22,HH2158722
nl,B,2021-06-24,22,HH2159022
nl,B,2021-06-27,22,HH2159122
nl,B,2021-06-27,22,HH2159422
nl,B,2021-06-27,22,HH2159622
nl,B,2021-06-27,22,HH2160122
nl,B,2021-06-29,22,HH2160522
nl,B,2021-06-27,22,HH2160722
nl,B,2021-06-24,22,HH2161022
nl,B,2021-06-26,22,HH2161122
nl,B,2021-06-27,22,HH2161222
nl,B,2021-06-27,22,HH2161522
nl,B,2021-06-27,22,HH2161722
nl,B,2021-06-28,22,HH2162222
nl,B,2021-06-28,22,HH2162322
nl,B,2021-06-28,22,HH2162822
nl,B,2021-06-27,22,HH2163522
nl,B,2021-06-27,22,HH2163622
nl,B,2021-06-27,22,HH2163722
nl,B,2021-06-23,22,HH2163822
nl,B,2021-06-27,22,HH2163922
nl,B,2021-06-28,22,HH2164022
nl,B,2021-06-25,22,HH2164422
nl,B,2021-06-27,22,HH2164522
nl,B,2021-06-27,22,HH2164822
nl,B,2021-06-23,22,HH2165022
nl,B,2021-06-23,22,HH2165122
nl,B,2021-06-27,22,HH2165622
nl,B,2021-06-29,22,HH2165722
nl,B,2021-06-28,22,HH2165822
nl,B,2021-06-27,22,HH2166022
nl,B,2021-06-27,22,HH2166122
nl,B,2021-06-26,22,HH2166222
nl,B,2021-06-27,22,HH2166322
nl,B,2021-06-24,22,HH2166622
nl,B,2021-06-27,22,HH2166722
nl,B,2021-06-27,22,HH2166822
nl,B,2021-06-28,22,HH2167122
nl,B,2021-06-27,22,HH2167222
nl,B,2021-06-23,22,HH2167422
nl,B,2021-06-27,22,HH2167522
nl,B,2021-06-28,22,HH2167622
nl,B,2021-06-28,22,HH2168122
nl,B,2021-06-27,22,HH2168322
nl,B,2021-06-28,22,HH2168622
nl,B,2021-06-27,22,HH2168722
nl,B,2021-06-27,22,HH2168822
nl,B,2021-06-27,22,HH2169222
nl,B,2021-06-27,22,HH2169322
nl,B,2021-06-27,22,HH2169722
nl,B,2021-06-28,22,HH2169822
nl,B,2021-06-27,22,HH2169922
nl,B,2021-06-28,22,HH2170022
nl,B,2021-06-28,22,HH2170122
nl,B,2021-06-28,22,HH2170322
nl,B,2021-06-27,22,HH2170622
nl,B,2021-06-24,22,HH2170722
nl,B,2021-06-27,22,HH2170822
nl,B,2021-06-27,22,HH2170922
nl,B,2021-06-29,22,HH2171222
nl,B,2021-06-27,22,HH2171422
nl,B,2021-06-28,22,HH2171522
nl,B,2021-06-27,22,HH2171722
nl,B,2021-06-27,22,HH2171922
nl,B,2021-06-27,22,HH2172022
nl,B,2021-06-27,22,HH2172122
nl,B,2021-06-28,22,HH2172222
nl,B,2021-06-27,22,HH2172322
nl,B,2021-06-27,22,HH2172422
nl,B,2021-06-27,22,HH2172522
nl,B,2021-06-27,22,HH2172722
nl,B,2021-06-27,22,HH2172822
nl,B,2021-06-27,22,HH2172922
nl,B,2021-06-27,22,HH2173122
nl,B,2021-06-27,22,HH2173222
nl,B,2021-06-24,22,HH2173322
nl,B,2021-06-27,22,HH2173522
nl,B,2021-06-27,22,HH2173622
nl,B,2021-06-27,22,HH2173722
nl,B,2021-06-25,22,HH2173822
nl,B,2021-06-27,22,HH2173922
nl,B,2021-06-27,22,HH2174022
nl,B,2021-06-27,22,HH2174122
nl,B,2021-06-27,22,HH2174222
nl,B,2021-06-24,22,HH2174422
nl,B,2021-06-27,22,HH2174522
nl,B,2021-06-27,22,HH2174722
nl,B,2021-06-27,22,HH2174822
nl,B,2021-06-28,22,HH2175022
nl,B,2021-06-27,22,HH2175122
nl,B,2021-06-24,22,HH2175322
nl,B,2021-06-28,22,HH2175722
nl,B,2021-06-28,22,HH2175922
nl,B,2021-06-24,22,HH2176622
nl,B,2021-06-28,22,HH2176822
nl,B,2021-06-28,22,HH2177022
nl,B,2021-06-27,22,HH2177222
nl,B,2021-06-28,22,HH2177322
nl,B,2021-06-28,22,HH2177822
nl,B,2021-06-28,22,HH2177922
nl,B,2021-06-27,22,HH2178022
nl,B,2021-06-27,22,HH2178122
nl,B,2021-06-24,22,HH2178222
nl,B,2021-06-28,22,HH2178522
nl,B,2021-06-29,22,HH2178722
nl,B,2021-06-28,22,HH2179022
nl,B,2021-06-26,22,HH2179322
nl,B,2021-06-27,22,HH2180222
nl,B,2021-06-28,22,HH2181122
nl,B,2021-06-28,22,HH2182122
nl,B,2021-06-29,22,HH2185222
nl,B,2021-06-23,22,HH2185422
nl,B,2021-06-28,22,HH2185922
nl,B,2021-06-28,22,HH2186022
nl,B,2021-06-27,22,HH2186622
nl,B,2021-06-29,22,HH2187122
nl,B,2021-06-28,22,HH2187622
nl,B,2021-06-28,22,HH2188222
nl,B,2021-06-28,22,HH2188322
nl,B,2021-06-29,22,HH2188922
nl,B,2021-06-28,22,HH2189022
nl,B,2021-06-28,22,HH2189122
nl,B,2021-06-28,22,HH2189322
nl,B,2021-06-27,22,HH2189622
nl,B,2021-06-28,22,HH2190122
nl,B,2021-06-28,22,HH2190522
nl,B,2021-06-28,22,HH2190822
nl,B,2021-06-27,22,HH2191322
nl,B,2021-06-24,22,HH2191522
nl,B,2021-06-28,22,HH2192122
nl,B,2021-06-28,22,HH2192522
nl,B,2021-06-28,22,HH2192622
nl,B,2021-06-29,22,HH2192722
nl,B,2021-06-28,22,HH2193022
nl,B,2021-06-28,22,HH2193622
nl,B,2021-06-28,22,HH2194022
nl,B,2021-06-29,22,HH2194222
nl,B,2021-06-28,22,HH2194422
nl,B,2021-06-28,22,HH2194622
nl,B,2021-06-29,22,HH2194922
nl,B,2021-06-28,22,HH2195022
nl,B,2021-06-28,22,HH2195322
nl,B,2021-06-28,22,HH2195422
nl,B,2021-06-26,22,HH2195622
nl,B,2021-06-28,22,HH2195722
nl,B,2021-06-23,22,HH2195922
nl,B,2021-06-28,22,HH2196022
nl,B,2021-06-28,22,HH2196222
nl,B,2021-06-27,22,HH2196522
nl,B,2021-06-28,22,HH2196622
nl,B,2021-06-29,22,HH2196922
nl,B,2021-06-27,22,HH2197022
nl,B,2021-06-29,22,HH2197122
nl,B,2021-06-23,22,HH2197322
nl,B,2021-06-27,22,HH2197522
nl,B,2021-06-28,22,HH2197722
nl,B,2021-06-28,22,HH2197922
nl,B,2021-06-28,22,HH2198422
nl,B,2021-06-28,22,HH2198622
nl,B,2021-06-29,22,HH2198822
nl,B,2021-06-24,22,HH2199022
nl,B,2021-06-28,22,HH2199322
nl,B,2021-06-29,22,HH2199422
nl,B,2021-06-28,22,HH2199522
nl,B,2021-06-27,22,HH2199722
nl,B,2021-06-29,22,HH2200222
nl,B,2021-06-28,22,HH2200322
nl,B,2021-06-28,22,HH2200922
nl,B,2021-06-29,22,HH2201322
nl,B,2021-06-28,22,HH2201422
nl,B,2021-06-29,22,HH2201922
nl,B,2021-06-23,22,HH2202222
nl,B,2021-06-28,22,HH2202322
nl,B,2021-06-28,22,HH2202522
nl,B,2021-06-28,22,HH2202822
nl,B,2021-06-28,22,HH2202922
nl,B,2021-06-28,22,HH2203022
nl,B,2021-06-27,22,HH2203422
nl,B,2021-06-29,22,HH2203622
nl,B,2021-06-27,22,HH2203722
